"fecha_de_autorizaci_n","tipo_de_solicitud","solicitante_importador","ium","principio_activo1","concentraci_n_delmedicamento1","unidad_medida1","principio_activo2","concentraci_n_del_medicamento2","unidad_medida2","forma_farmac_utica","nombre_comercial_","cantidad_solicitada","presentaci_n_comercial","diagnostico_cie_1no_reporta","c_digo_diagnostico_cie_10"
"2025-06-27T05:00:00.000","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1C1027511002100","CALCIO GLUCONATO","100","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","215","CAJAS X 100 AMPOLLAS DE 10 mL","RESTAURADOR ELECTROLÍTICO","NO REPORTADO"
"2025-06-27T05:00:00.000","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1C1027511002100","CALCIO GLUCONATO","100","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","1086","CAJAS X 100 AMPOLLAS DE 10 mL","RESTAURADOR ELECTROLÍTICO","NO REPORTADO"
"2025-06-27T05:00:00.000","MÁS DE UN PACIENTE","SISTEMAS MEDICOS SAS","1L1018031004101","LIDOCAÍNA CLORHIDRATO","20","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","AGUETTANT","800","CAJA X 10 VIALES DE 20 mL","BLOQUEO AURICULOVENTRICULAR DE PRIMER GRADO","I440"
"2025-06-27T05:00:00.000","MÁS DE UN PACIENTE","GPC PHARMA S.A.S","1I1007131003100","ISOPROTERENOL CLORHIDRATO (ISOPRENALINA CLORHIDRATO)","0.2","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","LABORATORIO BIOSANO S.A.","20","CAJAS X 10 AMPOLLAS DE 5 ML","NO REPORTADO","NO REPORTADO"
"2025-06-27T05:00:00.000","MÁS DE UN PACIENTE","SISTEMAS MEDICOS SAS","1L1018031004100","LIDOCAÍNA CLORHIDRATO","20","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","1400","CAJAS X 10 AMPOLLAS PLÁSTICAS DE 10ml C/U","BLOQUEO AURICULOVENTRICULAR DE PRIMER GRADO","I440"
"2025-06-27T05:00:00.000","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1M1033371000100","MAGNESIO SULFATO","10","%","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","MAGNEFUSIN","1228","CAJAS X 100 AMPOLLETAS","DEFICIENCIA DE MAGNESIO","E612"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063651000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","6","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 50mg/ TEZACAFTOR 25mg / IVACAFTOR 37,5mg (56 TABLETAS) & DE IVACAFTOR 75mg (28 TABLETAS)","FIBROSIS QUISTICA, SIN OTRA ESPECIFICACION","E849"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA DE LIBERACION NO MODIFICADA","TRIKAFTA","6","CAJA X 28 DOSIS
CADA CAJA CON KIT POR 84 TABLETAS, DE ELEXACAFTOR 100 MG/ TEZACAFTOR 50 MG / IVACAFTOR 75 MG (56 TABLETAS) & IVACAFTOR 150 MG (28 TABLETAS)","FIBROSIS QUISTICA, SIN OTRA ESPECIFICACION","E849"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063651000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA DE LIBERACION NO MODIFICADA","TRIKAFTA","6","CAJA X 28 DOSIS
CADA CAJA CON KIT POR 84 TABLETAS, DE ELEXACAFTOR 50 MG/ TEZACAFTOR 25 MG /IVACAFTOR 37,5 MG (56 TABLETAS) & IVACAFTOR 75MG (28TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","6","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 100mg/ TEZACAFTOR 50mg / IVACAFTOR 75mg (56 TABLETAS) & DE IVACAFTOR 150mg (28 TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","SALUTIS SAS - AUDIFARMA SA","1V1045081000100","VOSORITIDA","2","mg/mL",,"NO APLICA",,"POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","VOXZOGO","9","CAJAS X 10 VIALES X 0.6 Ml","ACONDROPLASIA","Q774"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","IMPROVIT MEDICAL SAS","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","36","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO ADULTO","Q612"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1L1003331005100","LIOTIRONINA","25","mcg","NO APLICA","NO APLICA","NO APLICA","TABLETA","NO REPORTADO","1","FRASCO X 90 TABLETAS","HIPOTIROIDISMO, NO ESPECIFICADO","E039"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","SALUTIS SAS - VALENTECH PHARMA COLOMBIA SAS","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","6","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 100mg/ TEZACAFTOR 50mg / IVACAFTOR 75mg (56 TABLETAS) & DE IVACAFTOR 150mg (28 TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1H1012341000100","HIDROCORTISONA","10","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","CORTEF","4","FRASCOS X 100 TABLETAS","TUMOR BENIGNO DE LA HIPOFISIS","D352"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","JAASIEL SAS - ORPHANDC G COL S.A.S","1A1000321000102","ANAKINRA","149.25","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","KINERET","13","CAJAS X 7 JERINGAS PRELLENADAS DE 0,67 mL","SINDROME AUTOINFLAMATORIO ASOCIADO A LA CRIOPIRINA","M042"
"2025-06-27T05:00:00.000","PACIENTE ESPECIFICO","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1V1041501000100","VOSORITIDA","0.8","mg/mL","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","VOXZOGO","18","CAJAS X 10 VIALES","ACONDROPLASIA","Q774"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SISTEMAS MEDICOS SAS","1L1005651002100","LIDOCAÍNA CLORHIDRATO","10","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2800","CAJAS X 10 AMPOLLAS PLÁSTICAS DE 10ml C/U","BLOQUEO AURICULOVENTRICULAR DE PRIMER GRADO","I440"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","GENBIE SAS","1A1005551010100","ASPARAGINASA","10000","UI","NO APLICA","NO APLICA","NO APLICA","POLVOS PARA RECONSTITUIR","BETA DRUGS","1490","CAJA X 1 VIAL","LEUCEMIA LINFOBLASTICA AGUDA","NO REPORTADO"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","UNO HEALTHCARE S.A.S.","1M1000831000104","METRELEPTIN","11.3","mg","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","MYALEPT","500","CAJAS X 1 VIAL X 2,26 mL + FRASCO CON AGUA BACTERIOSTATICA","LIPODISTROFIA, NO CLASIFICADA EN OTRA PARTE","E881"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","SUMA ACTIVA SAS","1B1001101000101","BETANECOL","25","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","BETHANECHOL CHLORIDE","2","FRASCOS X 100 TABLETAS","HIPERPLASIA DE LA PROSTATA","N40X"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1E1001601001100","ETOSUXIMIDA","250","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","ZARONTIN","6","FRASCOS X 100 CÁPSULAS","EPILEPSIA, TIPO NO ESPECIFICADO","G409"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1E1001601002100","ETOSUXIMIDA","250","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","PETINIMID","400","CAJAS X 100 CÁPSULAS","OTRAS EPILEPSIAS Y SINDROMES EPILEPTICOS GENERALIZADOS","G404"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","PISA FARMACÉUTICA DE COLOMBIA S.A.","1A1014821001100","AMIODARONA CLORHIDRATO","50","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","CIRTRENT","4032","CAJAS X 6 AMPOLLAS X 3 ML","ARRITMIAS GRAVES","NO REPORTADO"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2275","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2295","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2256","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2276","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2296","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2220","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2276","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2270","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2262","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2265","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2280","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2273","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2263","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2265","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","MÁS DE UN PACIENTE","SICMAFARMA S.A.S.","1P1061681002100","CLORURO DE POTASIO","149","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","NO REPORTADO","2268","CAJAS X 10 AMPOLLAS X 10 mL","TRASTORNO DEL METABOLISMO DE LOS MINERALES, NO ESPECIFICADO","E839"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1Q1027291000100","ACIDO QUENODEOXICOLICO","250","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","CHENODAL","6","FRASCOS X 100 TABLETAS","XANTOMATOSIS CEREBROTENDINOSA","E755"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","GESTIFARMA S.A.S. - PFIZER SAS","1E1060801000100","ELRANATAMAB","40","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ELREXFIO","12","CAJAS. CADA CAJA CON UN VIAL DE 1,9ml","MIELOMA MULTIPLE","C900"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","IMPROVIT MEDICAL SAS","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","72","CAJAS X 10 TABLETAS","RIÑON POLIQUISTICO, TIPO NO ESPECIFICADO","Q613"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","SALUTIS SAS - IMED ORPHAN SAS","1C1024071001100","CREATINA MONOHIDRATO","83333/100","mg/g","NO APLICA","NO APLICA","NO APLICA","POLVO PARA RECONSTITUIR EN SOLUCIÓN ORAL","VITAFLO","12","CAJAS X 30 SOBRES DE 6 g","OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO","E888"
"2025-06-19T05:00:00.000","URGENCIA CLÍNICA","MULTICARE PHARMACEUTICALS COLOMBIA SAS","1V1041501000100","VOSORITIDA","0.8","mg/mL","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","VOXZOGO","18","CAJAS X 10 VIALES  + JERINGA PRECARGADA X 0.7 mL de SOLVENTE","ACONDROPLASIA","Q774"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S. - ASTRAZENECA","1S1040361000101","SELUMETINIB","10","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULAS DE LIBERACIÓN NO MODIFICADA","KOSELUGO","6","FRASCOS X 60 CÁPSULAS","NEUROFIBROMATOSIS (NO MALIGNA)","Q850"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA DE LIBERACION NO MODIFICADA","TRIKAFTA","6","CAJA X 28 DOSIS
CADA CAJA CON KIT POR 84 TABLETAS, DE ELEXACAFTOR 100 MG/ TEZACAFTOR 50 MG / IVACAFTOR 75 MG (56 TABLETAS) & IVACAFTOR 150 MG (28 TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","VALENTECH PHARMA COLOMBIA SAS","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TRIKAFTA","6","CAJAS X 28 DOSIS

CADA CAJA CONTIENE KIT POR 84 TABLETAS, DE ELEXACAFTOR 100mg/ TEZACAFTOR 50mg / IVACAFTOR 75mg (56 TABLETAS) & DE IVACAFTOR 150mg (28 TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1A1000141000100","ATALUREN","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO GRANULADO PARA RECONSTITUIR A SUSPENSIÓN ORAL","TRANSLARNA","18","CAJAS X 30 SOBRES","DISTROFIA MUSCULAR","G710"
"2025-06-19T05:00:00.000","URGENCIA CLÍNICA","MULTICARE PHARMACEUTICALS COLOMBIA SAS","1V1041501000100","VOSORITIDA","0.8","mg/mL","NO APLICA","NO APLICA","NO APLICA","POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIÓN INYECTABLE","VOXZOGO","18","CAJAS X 10 VIALES","ACONDROPLASIA","Q774"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","JAASIEL SAS - ORPHANDC G COL S.A.S","1P1041891001100","PEGCETACOPLAN","54","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ASPAVELI","36","CAJAS X VIAL DE 20 mL","HEMOGLOBINURIA PAROXISTICA NOCTURNA [MARCHIAFAVA-MICHELI]","D595"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","JAASIEL SAS - ORPHANDC G COL S.A.S","1P1041891001100","PEGCETACOPLAN","54","mg/mL","NO APLICA","NO APLICA","NO APLICA","SOLUCIÓN INYECTABLE","ASPAVELI","24","CAJAS X VIAL DE 20 mL","HEMOGLOBINURIA PAROXISTICA NOCTURNA [MARCHIAFAVA-MICHELI]","D595"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S. - VALENTECH","2E1063641000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","200/100/300","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA DE LIBERACION NO MODIFICADA","TRIKAFTA","6","CAJA X 28 DOSIS (KIT POR 84 TABLETAS DE ELEXACAFTOR 100 MG/ TEZACAFTOR 50 MG / IVACAFTOR 75 MG (56 TABLETAS) & IVACAFTOR 150 MG (28 TABLETAS) )","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","UNO HEALTHCARE S.A.S.","SIN IUM POR SER FITOTERAPEUTICO","EXTRACTO SECO DE LA CORTEZA DE ABEDUL-BETULINA","100","mg","NO APLICA","NO APLICA","NO APLICA","GEL","FILSUVEZ","36","TUBOS X 23,4 g","EPIDERMOLISIS BULLOSA DISTROFICA","Q812"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL SERVICE PHARMACEUTICAL S.A.S.","1B1006501000100","BEXAROTENO","75","mg","NO APLICA","NO APLICA","NO APLICA","CAPSULA","TARGRETIN","6","FRASCO X 100 CAPSULAS","MICOSIS FUNGOIDE","C840"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","GLOBAL THERAPEUTICS S.A.S","1T1001911004100","TOLVAPTAN","15","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","TOLVAHEAL","36","CAJAS X 10 TABLETAS","INSUFICIENCIA RENAL CRONICA, NO ESPECIFICADA","N189"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","ROCKA INTERNATIONAL SOLUTIONS","1E1061661000100","ESPARSENTAN","200","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","FILSPARI","6","FRASCO X 30 TABLETAS","NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE: NO ESPECIFICADA","N079"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","INTERNATIONAL PHARMACEUTICAL PRODUCTS SAS (INPHAPRO SAS)","1O1060961000101","OLIPUDASA ALFA","4","mg/mL","NO APLICA","NO APLICA","NO APLICA","POLVO PARA RECONSTITUIR PARA SOLUCIÓN PARA PERFUSIÓN","XENPOZYME","16","CAJAS X 1 VIAL DE 1 mL","DEFECTOS EN LA MODIFICACION POSTRASLACIONAL DE ENZIMAS LISOSOMALES","E770"
"2025-06-19T05:00:00.000","URGENCIA CLÍNICA","VALENTECH PHARMA COLOMBIA SAS","2E1063651000102","ELEXACAFTOR / TEZACAFTOR / IVACAFTOR","100/50/150","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA DE LIBERACION NO MODIFICADA","TRIKAFTA","3","CAJA X 28 DOSIS (KIT POR 84 TABLETAS DE ELEXACAFTOR 50 MG/ TEZACAFTOR 25 MG /IVACAFTOR 37,5 MG (56 TABLETAS) & IVACAFTOR 75MG (28TABLETAS)","FIBROSIS QUISTICA CON MANIFESTACIONES PULMONARES","E840"
"2025-06-19T05:00:00.000","URGENCIA CLÍNICA","VALENTECH PHARMA COLOMBIA SAS","1E1034151000100","ESTIRIPENTOL","250","mg","NO APLICA","NO APLICA","NO APLICA","POLVO PARA RECONSTITUIR A SUSPENSIÓN ORAL","DIACOMIT","6","CAJAS X 60 SOBRES","OTRAS EPILEPSIAS Y SINDROMES EPILEPTICOS GENERALIZADOS","G404"
"2025-06-19T05:00:00.000","PACIENTE ESPECIFICO","AUDIFARMA S.A.","1P1012181005100","CLORURO DE POTASIO","1500","mg","NO APLICA","NO APLICA","NO APLICA","TABLETA","BLUE POINT","14","FRASCOS X 100 TABLETAS","INSUFICIENCIA RENAL CRONICA, NO ESPECIFICADA","N189"
